time,y_hif,y_o2,y_p300,y_p53,y_casp,y_kp
20.5700,0.56705938,2.55991992,0.42587271,0.43503603,0.56707973,1.11114252
20.5800,0.56698496,2.56021826,0.42598783,0.43509911,0.56707549,1.11129601
20.5900,0.56691065,2.56051627,0.42610288,0.43516213,0.56707119,1.11144945
20.6000,0.56683643,2.56081393,0.42621787,0.43522508,0.56706683,1.11160283
20.6100,0.56676231,2.56111127,0.42633279,0.43528797,0.56706242,1.11175616
20.6200,0.56668830,2.56140826,0.42644764,0.43535079,0.56705794,1.11190943
20.6300,0.56661439,2.56170492,0.42656243,0.43541355,0.56705340,1.11206265
20.6400,0.56654057,2.56200125,0.42667714,0.43547625,0.56704880,1.11221580
20.6500,0.56646686,2.56229724,0.42679179,0.43553889,0.56704415,1.11236891
20.6600,0.56639325,2.56259290,0.42690637,0.43560146,0.56703943,1.11252195
20.6700,0.56631973,2.56288822,0.42702088,0.43566396,0.56703465,1.11267494
20.6800,0.56624632,2.56318321,0.42713533,0.43572641,0.56702982,1.11282788
20.6900,0.56617300,2.56347787,0.42724971,0.43578879,0.56702492,1.11298076
20.7000,0.56609979,2.56377219,0.42736402,0.43585111,0.56701997,1.11313358
20.7100,0.56602667,2.56406619,0.42747826,0.43591336,0.56701496,1.11328634
20.7200,0.56595365,2.56435985,0.42759243,0.43597555,0.56700988,1.11343906
20.7300,0.56588074,2.56465318,0.42770654,0.43603768,0.56700475,1.11359171
20.7400,0.56580791,2.56494618,0.42782058,0.43609975,0.56699957,1.11374431
20.7500,0.56573519,2.56523885,0.42793455,0.43616175,0.56699432,1.11389686
20.7600,0.56566257,2.56553119,0.42804846,0.43622369,0.56698901,1.11404935
20.7700,0.56559004,2.56582320,0.42816229,0.43628557,0.56698365,1.11420178
20.7800,0.56551762,2.56611488,0.42827606,0.43634738,0.56697823,1.11435416
20.7900,0.56544529,2.56640623,0.42838976,0.43640914,0.56697275,1.11450648
20.8000,0.56537305,2.56669726,0.42850340,0.43647083,0.56696721,1.11465875
20.8100,0.56530092,2.56698795,0.42861697,0.43653245,0.56696162,1.11481096
20.8200,0.56522888,2.56727832,0.42873047,0.43659402,0.56695596,1.11496312
20.8300,0.56515694,2.56756837,0.42884390,0.43665552,0.56695025,1.11511522
20.8400,0.56508510,2.56785808,0.42895726,0.43671696,0.56694449,1.11526727
20.8500,0.56501335,2.56814747,0.42907056,0.43677834,0.56693866,1.11541926
20.8600,0.56494170,2.56843654,0.42918379,0.43683966,0.56693278,1.11557120
20.8700,0.56487014,2.56872528,0.42929696,0.43690091,0.56692684,1.11572308
20.8800,0.56479869,2.56901369,0.42941005,0.43696211,0.56692085,1.11587491
20.8900,0.56472732,2.56930179,0.42952308,0.43702324,0.56691479,1.11602668
20.9000,0.56465606,2.56958955,0.42963605,0.43708430,0.56690869,1.11617840
20.9100,0.56458489,2.56987700,0.42974894,0.43714531,0.56690252,1.11633007
20.9200,0.56451381,2.57016412,0.42986177,0.43720626,0.56689630,1.11648168
20.9300,0.56444283,2.57045091,0.42997453,0.43726714,0.56689002,1.11663323
20.9400,0.56437195,2.57073739,0.43008723,0.43732796,0.56688369,1.11678473
20.9500,0.56430116,2.57102354,0.43019985,0.43738872,0.56687730,1.11693618
20.9600,0.56423047,2.57130938,0.43031241,0.43744942,0.56687085,1.11708757
20.9700,0.56415987,2.57159489,0.43042491,0.43751006,0.56686435,1.11723891
20.9800,0.56408936,2.57188008,0.43053733,0.43757063,0.56685779,1.11739019
20.9900,0.56401895,2.57216495,0.43064969,0.43763115,0.56685118,1.11754142
21.0000,0.56394864,2.57244950,0.43076199,0.43769160,0.56684451,1.11769259
21.0100,0.56387842,2.57273373,0.43087421,0.43775200,0.56683778,1.11784371
21.0200,0.56380829,2.57301765,0.43098637,0.43781233,0.56683100,1.11799478
21.0300,0.56373825,2.57330124,0.43109846,0.43787260,0.56682417,1.11814579
21.0400,0.56366831,2.57358452,0.43121049,0.43793281,0.56681728,1.11829675
21.0500,0.56359847,2.57386748,0.43132245,0.43799295,0.56681034,1.11844765
21.0600,0.56352871,2.57415012,0.43143434,0.43805304,0.56680334,1.11859850
21.0700,0.56345905,2.57443245,0.43154617,0.43811307,0.56679628,1.11874930
21.0800,0.56338948,2.57471445,0.43165792,0.43817303,0.56678917,1.11890004
21.0900,0.56332001,2.57499615,0.43176962,0.43823294,0.56678201,1.11905073
21.1000,0.56325063,2.57527752,0.43188124,0.43829278,0.56677479,1.11920137
21.1100,0.56318134,2.57555859,0.43199280,0.43835257,0.56676752,1.11935195
21.1200,0.56311214,2.57583933,0.43210429,0.43841229,0.56676020,1.11950248
21.1300,0.56304304,2.57611977,0.43221572,0.43847196,0.56675282,1.11965295
21.1400,0.56297402,2.57639989,0.43232708,0.43853156,0.56674539,1.11980337
21.1500,0.56290510,2.57667969,0.43243837,0.43859110,0.56673790,1.11995374
21.1600,0.56283627,2.57695918,0.43254960,0.43865058,0.56673036,1.12010405
21.1700,0.56276754,2.57723836,0.43266076,0.43871000,0.56672277,1.12025432
21.1800,0.56269889,2.57751723,0.43277185,0.43876937,0.56671512,1.12040452
21.1900,0.56263033,2.57779579,0.43288288,0.43882867,0.56670742,1.12055468
21.2000,0.56256187,2.57807403,0.43299384,0.43888791,0.56669966,1.12070478
21.2100,0.56249350,2.57835196,0.43310474,0.43894709,0.56669186,1.12085483
21.2200,0.56242522,2.57862958,0.43321557,0.43900621,0.56668400,1.12100482
21.2300,0.56235703,2.57890690,0.43332633,0.43906528,0.56667609,1.12115476
21.2400,0.56228892,2.57918390,0.43343702,0.43912428,0.56666812,1.12130465
21.2500,0.56222091,2.57946059,0.43354765,0.43918322,0.56666010,1.12145449
21.2600,0.56215299,2.57973697,0.43365822,0.43924210,0.56665203,1.12160427
21.2700,0.56208516,2.58001305,0.43376871,0.43930093,0.56664391,1.12175400
21.2800,0.56201742,2.58028881,0.43387915,0.43935969,0.56663574,1.12190368
21.2900,0.56194977,2.58056427,0.43398951,0.43941839,0.56662751,1.12205330
21.3000,0.56188221,2.58083942,0.43409981,0.43947704,0.56661923,1.12220287
21.3100,0.56181474,2.58111427,0.43421004,0.43953562,0.56661090,1.12235239
21.3200,0.56174736,2.58138880,0.43432021,0.43959415,0.56660252,1.12250186
21.3300,0.56168007,2.58166304,0.43443031,0.43965262,0.56659408,1.12265127
21.3400,0.56161286,2.58193696,0.43454035,0.43971103,0.56658560,1.12280063
21.3500,0.56154575,2.58221058,0.43465032,0.43976937,0.56657706,1.12294994
21.3600,0.56147872,2.58248389,0.43476022,0.43982766,0.56656847,1.12309920
21.3700,0.56141178,2.58275690,0.43487006,0.43988590,0.56655983,1.12324840
21.3800,0.56134493,2.58302961,0.43497983,0.43994407,0.56655114,1.12339755
21.3900,0.56127817,2.58330201,0.43508954,0.44000218,0.56654240,1.12354665
21.4000,0.56121150,2.58357411,0.43519918,0.44006023,0.56653360,1.12369570
21.4100,0.56114491,2.58384590,0.43530875,0.44011823,0.56652476,1.12384469
21.4200,0.56107842,2.58411739,0.43541826,0.44017617,0.56651586,1.12399364
21.4300,0.56101201,2.58438858,0.43552770,0.44023404,0.56650692,1.12414253
21.4400,0.56094568,2.58465947,0.43563708,0.44029186,0.56649792,1.12429137
21.4500,0.56087945,2.58493005,0.43574639,0.44034962,0.56648888,1.12444015
21.4600,0.56081330,2.58520034,0.43585564,0.44040733,0.56647978,1.12458889
21.4700,0.56074724,2.58547032,0.43596482,0.44046497,0.56647064,1.12473757
21.4800,0.56068127,2.58574001,0.43607393,0.44052256,0.56646144,1.12488620
21.4900,0.56061538,2.58600939,0.43618298,0.44058008,0.56645219,1.12503478
21.5000,0.56054958,2.58627847,0.43629197,0.44063755,0.56644290,1.12518330
21.5100,0.56048387,2.58654726,0.43640088,0.44069496,0.56643355,1.12533178
21.5200,0.56041824,2.58681574,0.43650974,0.44075232,0.56642415,1.12548020
21.5300,0.56035270,2.58708393,0.43661852,0.44080961,0.56641471,1.12562857
21.5400,0.56028724,2.58735182,0.43672725,0.44086685,0.56640521,1.12577689
21.5500,0.56022188,2.58761941,0.43683590,0.44092403,0.56639567,1.12592516
21.5600,0.56015659,2.58788670,0.43694449,0.44098115,0.56638608,1.12607338
21.5700,0.56009140,2.58815370,0.43705302,0.44103821,0.56637644,1.12622154
21.5800,0.56002628,2.58842040,0.43716148,0.44109522,0.56636674,1.12636966
21.5900,0.55996126,2.58868680,0.43726988,0.44115216,0.56635700,1.12651772
21.6000,0.55989632,2.58895291,0.43737821,0.44120905,0.56634722,1.12666573
21.6100,0.55983146,2.58921872,0.43748647,0.44126589,0.56633738,1.12681369
21.6200,0.55976669,2.58948424,0.43759467,0.44132266,0.56632749,1.12696160
21.6300,0.55970200,2.58974946,0.43770280,0.44137938,0.56631756,1.12710945
21.6400,0.55963740,2.59001439,0.43781087,0.44143604,0.56630758,1.12725726
21.6500,0.55957288,2.59027903,0.43791888,0.44149264,0.56629754,1.12740501
21.6600,0.55950845,2.59054337,0.43802682,0.44154919,0.56628747,1.12755272
21.6700,0.55944410,2.59080742,0.43813469,0.44160567,0.56627734,1.12770037
21.6800,0.55937983,2.59107117,0.43824250,0.44166210,0.56626716,1.12784797
21.6900,0.55931565,2.59133463,0.43835024,0.44171848,0.56625694,1.12799552
21.7000,0.55925156,2.59159781,0.43845792,0.44177479,0.56624667,1.12814302
21.7100,0.55918754,2.59186069,0.43856554,0.44183105,0.56623635,1.12829047
21.7200,0.55912361,2.59212327,0.43867309,0.44188726,0.56622599,1.12843786
21.7300,0.55905977,2.59238557,0.43878057,0.44194340,0.56621557,1.12858521
21.7400,0.55899600,2.59264758,0.43888799,0.44199949,0.56620511,1.12873250
21.7500,0.55893232,2.59290929,0.43899534,0.44205552,0.56619461,1.12887975
21.7600,0.55886873,2.59317072,0.43910263,0.44211150,0.56618405,1.12902694
21.7700,0.55880521,2.59343186,0.43920986,0.44216742,0.56617345,1.12917409
21.7800,0.55874178,2.59369271,0.43931702,0.44222328,0.56616280,1.12932118
21.7900,0.55867843,2.59395326,0.43942411,0.44227909,0.56615211,1.12946822
21.8000,0.55861516,2.59421354,0.43953114,0.44233484,0.56614137,1.12961521
21.8100,0.55855198,2.59447352,0.43963811,0.44239053,0.56613058,1.12976215
21.8200,0.55848888,2.59473322,0.43974501,0.44244617,0.56611974,1.12990904
21.8300,0.55842586,2.59499262,0.43985185,0.44250175,0.56610886,1.13005588
21.8400,0.55836292,2.59525175,0.43995862,0.44255727,0.56609793,1.13020267
21.8500,0.55830006,2.59551058,0.44006533,0.44261274,0.56608696,1.13034941
21.8600,0.55823729,2.59576913,0.44017197,0.44266815,0.56607594,1.13049610
21.8700,0.55817460,2.59602739,0.44027855,0.44272350,0.56606488,1.13064274
21.8800,0.55811198,2.59628537,0.44038506,0.44277880,0.56605376,1.13078933
21.8900,0.55804945,2.59654307,0.44049151,0.44283405,0.56604261,1.13093587
21.9000,0.55798700,2.59680047,0.44059790,0.44288923,0.56603140,1.13108235
21.9100,0.55792464,2.59705760,0.44070422,0.44294436,0.56602016,1.13122879
21.9200,0.55786235,2.59731444,0.44081047,0.44299944,0.56600886,1.13137518
21.9300,0.55780014,2.59757100,0.44091667,0.44305446,0.56599752,1.13152152
21.9400,0.55773801,2.59782727,0.44102279,0.44310942,0.56598614,1.13166780
21.9500,0.55767597,2.59808326,0.44112886,0.44316433,0.56597471,1.13181404
21.9600,0.55761400,2.59833897,0.44123486,0.44321919,0.56596324,1.13196023
21.9700,0.55755212,2.59859440,0.44134079,0.44327398,0.56595172,1.13210637
21.9800,0.55749031,2.59884954,0.44144666,0.44332873,0.56594015,1.13225246
21.9900,0.55742858,2.59910441,0.44155247,0.44338341,0.56592854,1.13239849
22.0000,0.55736694,2.59935899,0.44165821,0.44343804,0.56591689,1.13254448
22.0100,0.55730537,2.59961329,0.44176389,0.44349262,0.56590519,1.13269042
22.0200,0.55724389,2.59986731,0.44186950,0.44354714,0.56589345,1.13283631
22.0300,0.55718248,2.60012106,0.44197505,0.44360160,0.56588166,1.13298215
22.0400,0.55712115,2.60037452,0.44208054,0.44365601,0.56586983,1.13312794
22.0500,0.55705990,2.60062770,0.44218596,0.44371037,0.56585796,1.13327368
22.0600,0.55699873,2.60088061,0.44229132,0.44376467,0.56584604,1.13341937
22.0700,0.55693764,2.60113323,0.44239661,0.44381892,0.56583408,1.13356501
22.0800,0.55687663,2.60138558,0.44250184,0.44387311,0.56582207,1.13371060
22.0900,0.55681569,2.60163765,0.44260701,0.44392724,0.56581002,1.13385614
22.1000,0.55675484,2.60188945,0.44271211,0.44398132,0.56579792,1.13400163
22.1100,0.55669406,2.60214096,0.44281715,0.44403535,0.56578579,1.13414708
22.1200,0.55663336,2.60239220,0.44292212,0.44408932,0.56577361,1.13429247
22.1300,0.55657274,2.60264316,0.44302703,0.44414323,0.56576138,1.13443782
22.1400,0.55651220,2.60289385,0.44313188,0.44419710,0.56574911,1.13458311
22.1500,0.55645173,2.60314426,0.44323666,0.44425090,0.56573680,1.13472836
22.1600,0.55639135,2.60339440,0.44334138,0.44430466,0.56572445,1.13487355
22.1700,0.55633104,2.60364426,0.44344604,0.44435835,0.56571205,1.13501870
22.1800,0.55627080,2.60389385,0.44355063,0.44441200,0.56569961,1.13516380
22.1900,0.55621065,2.60414316,0.44365516,0.44446559,0.56568713,1.13530885
22.2000,0.55615057,2.60439220,0.44375962,0.44451912,0.56567460,1.13545385
22.2100,0.55609057,2.60464096,0.44386402,0.44457260,0.56566204,1.13559880
22.2200,0.55603065,2.60488946,0.44396836,0.44462603,0.56564943,1.13574370
22.2300,0.55597080,2.60513768,0.44407264,0.44467940,0.56563677,1.13588855
22.2400,0.55591103,2.60538562,0.44417685,0.44473272,0.56562408,1.13603336
22.2500,0.55585134,2.60563330,0.44428099,0.44478599,0.56561134,1.13617811
22.2600,0.55579172,2.60588070,0.44438508,0.44483920,0.56559856,1.13632282
22.2700,0.55573218,2.60612783,0.44448910,0.44489236,0.56558574,1.13646748
22.2800,0.55567271,2.60637469,0.44459306,0.44494546,0.56557288,1.13661209
22.2900,0.55561332,2.60662128,0.44469695,0.44499851,0.56555998,1.13675665
22.3000,0.55555401,2.60686760,0.44480078,0.44505151,0.56554703,1.13690116
22.3100,0.55549478,2.60711365,0.44490455,0.44510445,0.56553404,1.13704562
22.3200,0.55543561,2.60735943,0.44500825,0.44515734,0.56552101,1.13719004
22.3300,0.55537653,2.60760494,0.44511189,0.44521017,0.56550794,1.13733440
22.3400,0.55531752,2.60785019,0.44521547,0.44526295,0.56549483,1.13747872
22.3500,0.55525858,2.60809516,0.44531898,0.44531568,0.56548168,1.13762299
22.3600,0.55519973,2.60833986,0.44542243,0.44536835,0.56546848,1.13776721
22.3700,0.55514094,2.60858430,0.44552582,0.44542098,0.56545525,1.13791138
22.3800,0.55508223,2.60882847,0.44562915,0.44547354,0.56544197,1.13805550
22.3900,0.55502360,2.60907237,0.44573241,0.44552606,0.56542865,1.13819958
22.4000,0.55496504,2.60931601,0.44583561,0.44557852,0.56541529,1.13834360
22.4100,0.55490655,2.60955938,0.44593874,0.44563093,0.56540190,1.13848758
22.4200,0.55484814,2.60980248,0.44604181,0.44568328,0.56538846,1.13863151
22.4300,0.55478981,2.61004532,0.44614482,0.44573559,0.56537498,1.13877539
22.4400,0.55473154,2.61028789,0.44624777,0.44578784,0.56536146,1.13891922
22.4500,0.55467336,2.61053019,0.44635065,0.44584003,0.56534790,1.13906301
22.4600,0.55461524,2.61077223,0.44645348,0.44589218,0.56533430,1.13920674
22.4700,0.55455720,2.61101401,0.44655623,0.44594427,0.56532066,1.13935043
22.4800,0.55449924,2.61125552,0.44665893,0.44599630,0.56530698,1.13949407
22.4900,0.55444135,2.61149677,0.44676156,0.44604829,0.56529326,1.13963767
22.5000,0.55438353,2.61173776,0.44686413,0.44610022,0.56527950,1.13978121
22.5100,0.55432578,2.61197848,0.44696664,0.44615210,0.56526570,1.13992471
22.5200,0.55426811,2.61221894,0.44706908,0.44620393,0.56525186,1.14006815
22.5300,0.55421051,2.61245913,0.44717146,0.44625570,0.56523798,1.14021156
22.5400,0.55415298,2.61269907,0.44727378,0.44630743,0.56522406,1.14035491
22.5500,0.55409553,2.61293874,0.44737604,0.44635910,0.56521010,1.14049821
22.5600,0.55403815,2.61317815,0.44747823,0.44641071,0.56519610,1.14064147
22.5700,0.55398084,2.61341730,0.44758036,0.44646228,0.56518207,1.14078468
22.5800,0.55392361,2.61365619,0.44768243,0.44651379,0.56516799,1.14092784
22.5900,0.55386645,2.61389482,0.44778444,0.44656525,0.56515388,1.14107095
22.6000,0.55380936,2.61413318,0.44788638,0.44661666,0.56513972,1.14121402
22.6100,0.55375234,2.61437129,0.44798826,0.44666802,0.56512553,1.14135704
22.6200,0.55369540,2.61460914,0.44809008,0.44671933,0.56511130,1.14150001
22.6300,0.55363852,2.61484673,0.44819184,0.44677058,0.56509703,1.14164293
22.6400,0.55358172,2.61508406,0.44829353,0.44682178,0.56508272,1.14178580
22.6500,0.55352499,2.61532113,0.44839516,0.44687293,0.56506838,1.14192863
22.6600,0.55346833,2.61555795,0.44849673,0.44692403,0.56505399,1.14207141
22.6700,0.55341175,2.61579450,0.44859824,0.44697507,0.56503957,1.14221414
22.6800,0.55335523,2.61603080,0.44869968,0.44702607,0.56502511,1.14235683
22.6900,0.55329879,2.61626684,0.44880107,0.44707701,0.56501061,1.14249947
22.7000,0.55324242,2.61650263,0.44890239,0.44712790,0.56499607,1.14264206
22.7100,0.55318612,2.61673816,0.44900364,0.44717874,0.56498150,1.14278460
22.7200,0.55312989,2.61697343,0.44910484,0.44722953,0.56496689,1.14292709
22.7300,0.55307373,2.61720845,0.44920597,0.44728026,0.56495224,1.14306954
22.7400,0.55301764,2.61744321,0.44930705,0.44733095,0.56493755,1.14321194
22.7500,0.55296162,2.61767771,0.44940806,0.44738158,0.56492282,1.14335430
22.7600,0.55290567,2.61791196,0.44950900,0.44743216,0.56490806,1.14349660
22.7700,0.55284980,2.61814596,0.44960989,0.44748269,0.56489326,1.14363886
22.7800,0.55279399,2.61837970,0.44971071,0.44753317,0.56487842,1.14378107
22.7900,0.55273825,2.61861319,0.44981147,0.44758360,0.56486355,1.14392324
22.8000,0.55268259,2.61884642,0.44991217,0.44763398,0.56484863,1.14406535
22.8100,0.55262699,2.61907940,0.45001281,0.44768431,0.56483369,1.14420742
22.8200,0.55257146,2.61931213,0.45011339,0.44773458,0.56481870,1.14434945
22.8300,0.55251601,2.61954460,0.45021390,0.44778481,0.56480368,1.14449142
22.8400,0.55246062,2.61977682,0.45031435,0.44783498,0.56478862,1.14463335
22.8500,0.55240530,2.62000879,0.45041475,0.44788510,0.56477352,1.14477524
22.8600,0.55235006,2.62024051,0.45051507,0.44793518,0.56475839,1.14491707
22.8700,0.55229488,2.62047198,0.45061534,0.44798520,0.56474322,1.14505886
22.8800,0.55223977,2.62070320,0.45071555,0.44803517,0.56472801,1.14520060
22.8900,0.55218473,2.62093416,0.45081569,0.44808509,0.56471277,1.14534230
22.9000,0.55212976,2.62116488,0.45091577,0.44813496,0.56469749,1.14548394
22.9100,0.55207486,2.62139534,0.45101579,0.44818478,0.56468218,1.14562554
22.9200,0.55202002,2.62162556,0.45111575,0.44823455,0.56466683,1.14576710
22.9300,0.55196526,2.62185552,0.45121565,0.44828426,0.56465144,1.14590861
22.9400,0.55191056,2.62208524,0.45131548,0.44833393,0.56463602,1.14605007
22.9500,0.55185593,2.62231471,0.45141526,0.44838355,0.56462056,1.14619148
22.9600,0.55180137,2.62254393,0.45151497,0.44843312,0.56460507,1.14633285
22.9700,0.55174688,2.62277290,0.45161462,0.44848263,0.56458954,1.14647417
22.9800,0.55169246,2.62300162,0.45171421,0.44853210,0.56457398,1.14661544
22.9900,0.55163810,2.62323010,0.45181374,0.44858152,0.56455838,1.14675667
23.0000,0.55158382,2.62345833,0.45191321,0.44863088,0.56454274,1.14689785
23.0100,0.55152960,2.62368631,0.45201261,0.44868020,0.56452707,1.14703899
23.0200,0.55147545,2.62391404,0.45211196,0.44872947,0.56451137,1.14718007
23.0300,0.55142136,2.62414153,0.45221124,0.44877868,0.56449562,1.14732112
23.0400,0.55136735,2.62436877,0.45231046,0.44882785,0.56447985,1.14746211
23.0500,0.55131340,2.62459577,0.45240963,0.44887697,0.56446404,1.14760306
23.0600,0.55125951,2.62482252,0.45250873,0.44892604,0.56444819,1.14774396
23.0700,0.55120570,2.62504903,0.45260776,0.44897505,0.56443231,1.14788482
23.0800,0.55115195,2.62527529,0.45270674,0.44902402,0.56441640,1.14802563
23.0900,0.55109827,2.62550131,0.45280566,0.44907294,0.56440045,1.14816639
23.1000,0.55104466,2.62572708,0.45290451,0.44912181,0.56438446,1.14830711
23.1100,0.55099111,2.62595261,0.45300331,0.44917063,0.56436844,1.14844778
23.1200,0.55093763,2.62617790,0.45310204,0.44921940,0.56435239,1.14858840
23.1300,0.55088422,2.62640294,0.45320071,0.44926812,0.56433630,1.14872898
23.1400,0.55083087,2.62662774,0.45329932,0.44931679,0.56432018,1.14886951
23.1500,0.55077759,2.62685230,0.45339787,0.44936541,0.56430403,1.14901000
23.1600,0.55072437,2.62707661,0.45349636,0.44941398,0.56428784,1.14915044
23.1700,0.55067122,2.62730068,0.45359479,0.44946251,0.56427161,1.14929083
23.1800,0.55061814,2.62752451,0.45369316,0.44951098,0.56425536,1.14943118
23.1900,0.55056513,2.62774810,0.45379147,0.44955941,0.56423907,1.14957148
23.2000,0.55051217,2.62797145,0.45388971,0.44960778,0.56422274,1.14971174
23.2100,0.55045929,2.62819456,0.45398790,0.44965611,0.56420638,1.14985195
23.2200,0.55040647,2.62841743,0.45408602,0.44970439,0.56418999,1.14999211
23.2300,0.55035372,2.62864006,0.45418409,0.44975262,0.56417357,1.15013223
23.2400,0.55030103,2.62886244,0.45428209,0.44980080,0.56415711,1.15027230
23.2500,0.55024840,2.62908459,0.45438003,0.44984893,0.56414062,1.15041232
23.2600,0.55019585,2.62930650,0.45447791,0.44989701,0.56412409,1.15055230
23.2700,0.55014335,2.62952817,0.45457573,0.44994504,0.56410753,1.15069224
23.2800,0.55009092,2.62974960,0.45467350,0.44999303,0.56409094,1.15083213
23.2900,0.55003856,2.62997079,0.45477120,0.45004097,0.56407432,1.15097197
23.3000,0.54998626,2.63019175,0.45486884,0.45008885,0.56405766,1.15111176
23.3100,0.54993403,2.63041246,0.45496641,0.45013669,0.56404097,1.15125152
23.3200,0.54988186,2.63063294,0.45506393,0.45018449,0.56402425,1.15139122
23.3300,0.54982976,2.63085319,0.45516139,0.45023223,0.56400750,1.15153088
23.3400,0.54977772,2.63107319,0.45525879,0.45027992,0.56399071,1.15167049
23.3500,0.54972574,2.63129296,0.45535613,0.45032757,0.56397389,1.15181006
23.3600,0.54967383,2.63151249,0.45545340,0.45037517,0.56395704,1.15194958
23.3700,0.54962198,2.63173179,0.45555062,0.45042272,0.56394015,1.15208906
23.3800,0.54957020,2.63195085,0.45564778,0.45047022,0.56392324,1.15222849
23.3900,0.54951848,2.63216968,0.45574487,0.45051767,0.56390629,1.15236788
23.4000,0.54946682,2.63238827,0.45584191,0.45056507,0.56388931,1.15250722
23.4100,0.54941523,2.63260662,0.45593889,0.45061243,0.56387230,1.15264651
23.4200,0.54936370,2.63282475,0.45603580,0.45065974,0.56385525,1.15278576
23.4300,0.54931223,2.63304263,0.45613266,0.45070700,0.56383817,1.15292497
23.4400,0.54926083,2.63326029,0.45622945,0.45075422,0.56382107,1.15306412
23.4500,0.54920949,2.63347771,0.45632619,0.45080138,0.56380393,1.15320324
23.4600,0.54915822,2.63369489,0.45642286,0.45084850,0.56378676,1.15334230
23.4700,0.54910701,2.63391185,0.45651948,0.45089557,0.56376955,1.15348133
23.4800,0.54905586,2.63412857,0.45661604,0.45094259,0.56375232,1.15362030
23.4900,0.54900477,2.63434506,0.45671253,0.45098956,0.56373505,1.15375924
23.5000,0.54895375,2.63456131,0.45680897,0.45103649,0.56371776,1.15389812
23.5100,0.54890279,2.63477734,0.45690534,0.45108337,0.56370043,1.15403696
23.5200,0.54885189,2.63499313,0.45700166,0.45113020,0.56368307,1.15417576
23.5300,0.54880105,2.63520869,0.45709791,0.45117699,0.56366568,1.15431451
23.5400,0.54875028,2.63542402,0.45719411,0.45122372,0.56364826,1.15445321
23.5500,0.54869957,2.63563912,0.45729025,0.45127041,0.56363081,1.15459187
23.5600,0.54864892,2.63585399,0.45738632,0.45131706,0.56361333,1.15473049
23.5700,0.54859834,2.63606863,0.45748234,0.45136365,0.56359581,1.15486906
23.5800,0.54854781,2.63628304,0.45757830,0.45141020,0.56357827,1.15500758
23.5900,0.54849735,2.63649723,0.45767420,0.45145670,0.56356070,1.15514606
23.6000,0.54844695,2.63671118,0.45777003,0.45150315,0.56354309,1.15528450
23.6100,0.54839661,2.63692490,0.45786581,0.45154956,0.56352546,1.15542289
23.6200,0.54834633,2.63713839,0.45796153,0.45159592,0.56350779,1.15556123
23.6300,0.54829612,2.63735166,0.45805719,0.45164223,0.56349010,1.15569953
23.6400,0.54824596,2.63756470,0.45815279,0.45168850,0.56347237,1.15583778
23.6500,0.54819587,2.63777751,0.45824833,0.45173472,0.56345462,1.15597599
23.6600,0.54814584,2.63799009,0.45834381,0.45178089,0.56343683,1.15611416
23.6700,0.54809587,2.63820244,0.45843923,0.45182701,0.56341901,1.15625228
23.6800,0.54804596,2.63841457,0.45853459,0.45187309,0.56340117,1.15639035
23.6900,0.54799611,2.63862647,0.45862989,0.45191912,0.56338329,1.15652838
23.7000,0.54794632,2.63883815,0.45872514,0.45196511,0.56336539,1.15666637
23.7100,0.54789660,2.63904960,0.45882032,0.45201105,0.56334745,1.15680431
23.7200,0.54784693,2.63926082,0.45891544,0.45205694,0.56332949,1.15694220
23.7300,0.54779733,2.63947182,0.45901051,0.45210278,0.56331150,1.15708005
23.7400,0.54774778,2.63968259,0.45910552,0.45214858,0.56329348,1.15721786
23.7500,0.54769830,2.63989314,0.45920046,0.45219433,0.56327542,1.15735562
23.7600,0.54764887,2.64010346,0.45929535,0.45224004,0.56325734,1.15749334
23.7700,0.54759951,2.64031356,0.45939018,0.45228570,0.56323923,1.15763101
23.7800,0.54755021,2.64052344,0.45948495,0.45233131,0.56322109,1.15776863
23.7900,0.54750096,2.64073309,0.45957966,0.45237688,0.56320292,1.15790622
23.8000,0.54745178,2.64094252,0.45967431,0.45242240,0.56318473,1.15804375
23.8100,0.54740266,2.64115172,0.45976890,0.45246788,0.56316650,1.15818125
23.8200,0.54735359,2.64136070,0.45986343,0.45251331,0.56314825,1.15831870
23.8300,0.54730459,2.64156946,0.45995791,0.45255869,0.56312996,1.15845610
23.8400,0.54725565,2.64177800,0.46005232,0.45260402,0.56311165,1.15859346
23.8500,0.54720676,2.64198631,0.46014668,0.45264932,0.56309331,1.15873077
23.8600,0.54715794,2.64219440,0.46024097,0.45269456,0.56307494,1.15886804
23.8700,0.54710917,2.64240227,0.46033521,0.45273976,0.56305654,1.15900527
23.8800,0.54706046,2.64260992,0.46042939,0.45278491,0.56303812,1.15914245
23.8900,0.54701182,2.64281735,0.46052351,0.45283002,0.56301966,1.15927959
23.9000,0.54696323,2.64302456,0.46061757,0.45287508,0.56300118,1.15941668
23.9100,0.54691470,2.64323155,0.46071157,0.45292010,0.56298267,1.15955373
23.9200,0.54686623,2.64343831,0.46080552,0.45296507,0.56296413,1.15969073
23.9300,0.54681781,2.64364486,0.46089940,0.45300999,0.56294556,1.15982769
23.9400,0.54676946,2.64385119,0.46099323,0.45305487,0.56292697,1.15996460
23.9500,0.54672117,2.64405730,0.46108700,0.45309971,0.56290835,1.16010148
23.9600,0.54667293,2.64426319,0.46118071,0.45314449,0.56288970,1.16023830
